customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,order_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,payment_sequential_x,payment_type_x,payment_installments_x,payment_value_x,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,payment_sequential_y,payment_type_y,payment_installments_y,payment_value_y,seller_zip_code_prefix,seller_city,seller_state,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english,delivery_time_day,weight_category,size_category,weight-size
bd07a57a7c53edc164730535730d8082,e9cae2a5372d7aabde3a0bb3d37c386d,2995,sao paulo,SP,782af21dd678b879fae4f0f0d80bfda9,delivered,2018-08-08 21:05:46,2018-08-08 21:30:16,2018-08-09 13:32:00,2018-08-10 19:41:21,2018-08-13 00:00:00,bc0bc5f5eec2f39fc75051a5dde12e9f,4,-,-,2018-08-11 00:00:00,2018-08-13 23:30:56,1,credit_card,2,56.6,1,31b8c37adb9572ed34757d9368d987ac,6560211a19b47992c3666cc44a7e94c0,2018-08-12 21:30:16,49,7.6,1,credit_card,2,56.6,5849,sao paulo,SP,relogios_presentes,49,577,5,250,16,2,20,watches_gifts,1,Light,Small,Light-Small
501435a1d820f757937d48ab56c9d9e4,f019ed7ab808b96f06e70cb236031106,21380,rio de janeiro,RJ,8e3dac8843f85625f54bef3730b457ce,delivered,2017-06-25 17:11:04,2017-06-25 17:22:55,2017-06-26 12:38:59,2017-07-10 17:43:13,2017-07-18 00:00:00,51c9b18a63c2cc6db685a392d32dd1ac,5,-,Relógio muito bom. Possui vários modelos com bom acabamento e estilos. ,2017-07-11 00:00:00,2017-07-12 01:12:54,1,credit_card,7,163.79,1,8474b565abca4884081d595a23a599d0,6560211a19b47992c3666cc44a7e94c0,2017-06-29 17:22:55,149,14.79,1,credit_card,7,163.79,5849,sao paulo,SP,relogios_presentes,55,804,4,300,16,2,11,watches_gifts,14,Light,Small,Light-Small
c900f77722739bee8cb2ca5053cfb49f,8b25c3b5aa20159c08f30bfd1923bea5,86050,londrina,PR,aff7272552bd176268229d8c5883fce8,delivered,2018-08-15 18:12:21,2018-08-16 03:24:19,2018-08-16 11:53:00,2018-08-21 15:18:57,2018-08-28 00:00:00,d6271159fa9d561252153011eb702330,5,-,-,2018-08-22 00:00:00,2018-08-22 21:45:45,1,boleto,1,67.44,1,27d089865ecb267c190122ec1feddb8a,6560211a19b47992c3666cc44a7e94c0,2018-08-20 03:24:19,49,18.44,1,boleto,1,67.44,5849,sao paulo,SP,relogios_presentes,60,539,9,250,16,2,11,watches_gifts,5,Light,Small,Light-Small
0ca135c2d4b81bb0234b5db12d9b7a8f,a608b2986016a54588f7fd3cbbac7db9,72006,brasilia,DF,12e6f847bdf86df79a51931bbd0798b9,delivered,2017-07-16 21:37:40,2017-07-16 21:50:16,2017-07-17 16:37:26,2017-07-25 02:39:38,2017-08-10 00:00:00,d1f610e6fa8b74f0f7918672b8d3677e,4,-,"Produto atendeu minhas espectativas, com vários compartimentos onde posso distribuir meus cartões, dinheiros e moedas. Recomendo a vendedora por mais detalhes do produto.",2017-07-25 00:00:00,2017-07-25 23:33:34,1,credit_card,1,73.16,1,d103baa8d35783ff2772704ed17ddd45,6560211a19b47992c3666cc44a7e94c0,2017-07-20 21:50:16,59,14.16,1,credit_card,1,73.16,5849,sao paulo,SP,fashion_bolsas_e_acessorios,53,553,5,250,16,2,20,fashion_bags_accessories,7,Light,Small,Light-Small
10c91c2f8ca8aa4c02286033c86da784,8149101234b839e311a6f8c525206632,66617,belem,PA,e9d9941f914d3f702a186f0176ae231f,delivered,2018-03-11 19:26:45,2018-03-11 20:00:23,2018-03-12 22:18:25,2018-04-24 22:43:37,2018-04-10 00:00:00,b6e8158a7cb1d6a04e7ebd503dfb5aa6,1,-,Péssimo.,2018-04-12 00:00:00,2018-04-12 13:41:08,1,credit_card,2,68.04,1,5d7c23067ed3fc8c6e699b9373d5890b,6560211a19b47992c3666cc44a7e94c0,2018-03-15 20:00:23,49,19.04,1,credit_card,2,68.04,5849,sao paulo,SP,fashion_bolsas_e_acessorios,54,151,3,250,16,2,20,fashion_bags_accessories,43,Light,Small,Light-Small
282c9df81d9e83eb605bc3804a262266,8819be7d0039db445ba2f771034bb1c4,21221,rio de janeiro,RJ,ee9e4a1d1929cc2d8d2f8c2a1cb3cea6,delivered,2018-08-24 14:28:38,2018-08-24 19:50:13,2018-08-27 15:12:00,2018-08-29 18:02:36,2018-09-11 00:00:00,49b6585e4cc572f597ed959651b61aac,5,-,-,2018-08-30 00:00:00,2018-08-31 15:50:03,1,boleto,1,69.48,1,aa8d88eb4b9cb38894e33fa624c4287f,6560211a19b47992c3666cc44a7e94c0,2018-08-28 19:50:13,54,15.48,1,boleto,1,69.48,5849,sao paulo,SP,relogios_presentes,54,335,4,250,16,2,11,watches_gifts,2,Light,Small,Light-Small
a147075ce27d034c5aafc6477a4ebb72,bdff11e0a0086e8b282e2b386a6c9b49,6460,barueri,SP,cde746ccdc9bd5d1ee4772ec20c7bd13,delivered,2018-07-26 13:48:08,2018-07-26 14:04:56,2018-07-27 12:39:00,2018-07-30 13:03:48,2018-08-03 00:00:00,bf355f02a6dfe7ae898fda0209720a01,5,-,-,2018-07-31 00:00:00,2018-08-02 20:40:45,1,credit_card,1,56.6,1,d017a2151d543a9885604dc62a3d9dcc,6560211a19b47992c3666cc44a7e94c0,2018-07-30 14:04:56,49,7.6,1,credit_card,1,56.6,5849,sao paulo,SP,fashion_bolsas_e_acessorios,59,93,7,250,16,2,11,fashion_bags_accessories,3,Light,Small,Light-Small
fc4ddaa89b9d278b397945a013b4781e,d11b90709cded87584f177163d51bb02,81935,curitiba,PR,b5a892962efd7d07db86cf0eee45fdff,delivered,2018-07-07 15:02:05,2018-07-11 03:55:21,2018-07-11 11:51:00,2018-07-14 00:09:57,2018-07-26 00:00:00,f815b446699c5364a8703dd69f0bc278,5,Perfeito,-,2018-07-15 00:00:00,2018-07-15 03:45:04,1,boleto,1,64.44,1,d2c7a1e57b8f3e74095798f867334b36,6560211a19b47992c3666cc44a7e94c0,2018-07-13 03:55:21,49,15.44,1,boleto,1,64.44,5849,sao paulo,SP,relogios_presentes,52,222,5,300,16,2,11,watches_gifts,3,Light,Small,Light-Small
45278fbc936e6358d4cb198cc3dcddb6,bb79d959742bc5cfa09653723cfada37,3243,sao paulo,SP,aa240e84341dc3a58a69fdaa1c0b927c,delivered,2018-08-02 21:58:11,2018-08-02 22:10:19,2018-08-03 10:34:00,2018-08-04 13:38:31,2018-08-07 00:00:00,13e3739646f0bb0f2c90aefb5902eb7e,5,-,-,2018-08-05 00:00:00,2018-08-05 17:07:37,1,credit_card,2,85.81,1,e70f7c188cd2c0f01a1f6b35411cc481,6560211a19b47992c3666cc44a7e94c0,2018-08-06 22:10:19,78,7.81,1,credit_card,2,85.81,5849,sao paulo,SP,relogios_presentes,56,742,3,250,16,2,11,watches_gifts,1,Light,Small,Light-Small
a5440d1ba68ac00e8bec4120bff7a801,3a6bdbb79e6f1c8a32976584c0bfd5a3,29905,linhares,ES,c5ddf6be2ae50588b29222f7b1fd84aa,delivered,2018-08-16 22:12:44,2018-08-16 22:29:32,2018-08-17 12:12:00,2018-08-25 12:45:44,2018-09-10 00:00:00,e2a5d5699dd1f8f17b893cd11499d205,5,RELÓGIO BOM,"CHEGOU ANTES DO PRAZO, FACIL DE CONFIGURAR E ENTENDER SUAS FUNCIONALIDADES, BOM DE USO",2018-08-26 00:00:00,2018-08-27 22:16:33,1,credit_card,1,67.44,1,5403528d987ad26e8d7cb25940411987,6560211a19b47992c3666cc44a7e94c0,2018-08-20 22:29:32,49,18.44,1,credit_card,1,67.44,5849,sao paulo,SP,relogios_presentes,58,600,3,250,16,2,11,watches_gifts,8,Light,Small,Light-Small
2e8b2cd27d9c45276aaf3fa97a15edeb,67390dad606d5717688d052bce46dc70,64052,teresina,PI,f67026e78b00cb23af0f2ccdb5ee8245,delivered,2018-05-20 08:25:02,2018-05-20 08:57:49,2018-05-21 10:16:00,2018-06-08 20:06:52,2018-06-07 00:00:00,1687129d720c66653c7740ed536e7cd1,1,Entrega parcial,"Paguei por dois relógios, porém a empresa só enviou um dos produtos.",2018-06-09 00:00:00,2018-06-09 19:06:58,1,credit_card,1,169.86,1,423b46d7ff817b1cd19ab195c7b76546,6560211a19b47992c3666cc44a7e94c0,2018-05-22 08:57:49,55,22.93,1,credit_card,1,169.86,5849,sao paulo,SP,relogios_presentes,59,160,5,200,16,2,20,watches_gifts,18,Light,Small,Light-Small
2e8b2cd27d9c45276aaf3fa97a15edeb,67390dad606d5717688d052bce46dc70,64052,teresina,PI,f67026e78b00cb23af0f2ccdb5ee8245,delivered,2018-05-20 08:25:02,2018-05-20 08:57:49,2018-05-21 10:16:00,2018-06-08 20:06:52,2018-06-07 00:00:00,1687129d720c66653c7740ed536e7cd1,1,Entrega parcial,"Paguei por dois relógios, porém a empresa só enviou um dos produtos.",2018-06-09 00:00:00,2018-06-09 19:06:58,1,credit_card,1,169.86,2,eccec1984cb1d214cc91f3168b113958,6560211a19b47992c3666cc44a7e94c0,2018-05-22 08:57:49,69,22.93,1,credit_card,1,169.86,5849,sao paulo,SP,relogios_presentes,59,89,3,200,16,2,11,watches_gifts,18,Light,Small,Light-Small
96a150873b4c18818a6d9011c534abc9,cb122aa513fca4ae239b13e057b1e012,77823,araguaina,TO,9e7a3686660a2b85282c9b3e2111602e,delivered,2018-05-16 10:23:19,2018-05-16 10:37:35,2018-05-16 10:53:00,2018-06-05 01:02:17,2018-06-06 00:00:00,487a705ac90960cc6ad2d4fbe658d5a5,5,-,-,2018-06-05 00:00:00,2018-06-06 11:33:06,1,credit_card,1,96.1,1,e06f99e79036d681effa3de75989bf22,6560211a19b47992c3666cc44a7e94c0,2018-05-18 10:31:42,59,37.1,1,credit_card,1,96.1,5849,sao paulo,SP,relogios_presentes,54,257,5,200,16,2,20,watches_gifts,20,Light,Small,Light-Small
3a5a9c83ac1027afafe0598a12c7d6d3,284e36d78d3a3a395cae7fe335fc8371,4852,sao paulo,SP,0dd1400bcb0a842a18f9f659e724f7ff,delivered,2017-10-07 14:34:19,2017-10-07 14:49:14,2017-10-09 17:47:54,2017-10-16 14:06:01,2017-11-01 00:00:00,a05412b89e77a75e35b4c4272496ee55,5,-,"é uma ótima loja pra comprar. o prazo de entrega é muito bom. 

quando acontece algum problema é resolvido imediato. eu gosto muito de comprar nessa loja.",2017-10-17 00:00:00,2017-10-19 16:36:41,1,credit_card,8,292.17,1,1600dcf1cea8c0c83702e07b577ab231,6560211a19b47992c3666cc44a7e94c0,2017-10-13 14:49:14,44,6.31,1,credit_card,8,292.17,5849,sao paulo,SP,relogios_presentes,57,181,4,250,16,2,20,watches_gifts,7,Light,Small,Light-Small
3a5a9c83ac1027afafe0598a12c7d6d3,284e36d78d3a3a395cae7fe335fc8371,4852,sao paulo,SP,0dd1400bcb0a842a18f9f659e724f7ff,delivered,2017-10-07 14:34:19,2017-10-07 14:49:14,2017-10-09 17:47:54,2017-10-16 14:06:01,2017-11-01 00:00:00,a05412b89e77a75e35b4c4272496ee55,5,-,"é uma ótima loja pra comprar. o prazo de entrega é muito bom. 

quando acontece algum problema é resolvido imediato. eu gosto muito de comprar nessa loja.",2017-10-17 00:00:00,2017-10-19 16:36:41,1,credit_card,8,292.17,3,1600dcf1cea8c0c83702e07b577ab231,6560211a19b47992c3666cc44a7e94c0,2017-10-13 14:49:14,44,6.31,1,credit_card,8,292.17,5849,sao paulo,SP,relogios_presentes,57,181,4,250,16,2,20,watches_gifts,7,Light,Small,Light-Small
7999253f86e8bc72609944e1559375e2,143b40fd55a00ba0dc549aee4380ff5a,14200,sao simao,SP,631f239214469de434c64b7d2b34ab0c,delivered,2017-07-17 22:38:21,2017-07-19 03:45:17,2017-07-19 18:13:45,2017-07-25 23:59:42,2017-08-04 00:00:00,0fbdf3327f6d0756460da7d5c7d4bfbc,5,-,-,2017-07-26 00:00:00,2017-07-27 20:42:41,1,boleto,1,40.85,1,2136c70bbe723d338fab53da3c03e6dc,6560211a19b47992c3666cc44a7e94c0,2017-07-25 03:45:17,29,11.85,1,boleto,1,40.85,5849,sao paulo,SP,relogios_presentes,55,167,3,200,16,2,11,watches_gifts,6,Light,Small,Light-Small
b18b8574746de17277d25884c898ff55,dd963230588440394f63bf0367a274b3,12930,tuiuti,SP,25a04f7590fe68b84a1812d281ef019c,delivered,2018-01-12 12:17:34,2018-01-12 12:28:38,2018-01-13 01:45:42,2018-01-23 19:52:37,2018-02-06 00:00:00,df1c3ef64924bed50dd935cc18cd6760,5,-,-,2018-01-24 00:00:00,2018-01-26 23:40:09,1,credit_card,2,60.85,1,060f0122cdc8f25db4a0d7359fdae7b0,6560211a19b47992c3666cc44a7e94c0,2018-01-18 12:28:38,49,11.85,1,credit_card,2,60.85,5849,sao paulo,SP,relogios_presentes,50,835,5,250,16,2,11,watches_gifts,11,Light,Small,Light-Small
425793dac84f3a20dede5cd61cb46d4f,ed6319ffefb5dd25d861b977d3acb234,9260,santo andre,SP,ed159f7220fe49164a43fbf4fe3a15d1,delivered,2018-08-07 21:14:53,2018-08-09 04:05:17,2018-08-09 13:32:00,2018-08-10 13:54:50,2018-08-29 00:00:00,40506badbb397b0c0d8ea9605f52a459,5,recomendo,-,2018-08-11 00:00:00,2018-08-12 13:42:06,1,boleto,1,42.51,1,dd1247b741df1771259ee7beb0e4b8fc,6560211a19b47992c3666cc44a7e94c0,2018-08-13 04:05:17,35,7.51,1,boleto,1,42.51,5849,sao paulo,SP,relogios_presentes,52,716,4,200,16,2,11,watches_gifts,1,Light,Small,Light-Small
f3ef3f7ef66d0cf612f37a1bb71a635c,742e84c411f2181824c7348da0042c11,15030,sao jose do rio preto,SP,fc42f37778b223b55f8ccbd5f274b9aa,delivered,2017-11-12 22:35:21,2017-11-12 22:50:37,2017-11-14 18:28:38,2017-11-22 21:17:47,2017-12-01 00:00:00,0d3a5c6f02b4f40ebe5f3ce0642d5c5b,5,-,-,2017-11-23 00:00:00,2017-11-24 07:33:12,1,credit_card,1,81.7,1,380b4664ba5bb18cc9db78ee6bac3558,6560211a19b47992c3666cc44a7e94c0,2017-11-19 22:50:37,29,11.85,1,credit_card,1,81.7,5849,sao paulo,SP,relogios_presentes,44,322,4,250,16,2,11,watches_gifts,8,Light,Small,Light-Small
f3ef3f7ef66d0cf612f37a1bb71a635c,742e84c411f2181824c7348da0042c11,15030,sao jose do rio preto,SP,fc42f37778b223b55f8ccbd5f274b9aa,delivered,2017-11-12 22:35:21,2017-11-12 22:50:37,2017-11-14 18:28:38,2017-11-22 21:17:47,2017-12-01 00:00:00,0d3a5c6f02b4f40ebe5f3ce0642d5c5b,5,-,-,2017-11-23 00:00:00,2017-11-24 07:33:12,1,credit_card,1,81.7,2,380b4664ba5bb18cc9db78ee6bac3558,6560211a19b47992c3666cc44a7e94c0,2017-11-19 22:50:37,29,11.85,1,credit_card,1,81.7,5849,sao paulo,SP,relogios_presentes,44,322,4,250,16,2,11,watches_gifts,8,Light,Small,Light-Small
16fbdfa7654444436e8dcb3f77cc2519,9735b3d802abcb5401b48972ffb3f435,4386,sao paulo,SP,df5e0e070c372394ac03c781fcfc443e,delivered,2017-08-01 11:36:35,2017-08-01 11:50:14,2017-08-01 18:06:57,2017-08-03 18:53:32,2017-08-14 00:00:00,2ef3199c776704355789f60d43e11c87,5,-,Eu amei comprei dia 1.8. chegou dia 3.8 ,2017-08-04 00:00:00,2017-08-05 01:44:35,1,credit_card,2,56.78,1,7f064525eaaa1ce9d22c085f7ff5413a,6560211a19b47992c3666cc44a7e94c0,2017-08-07 11:50:14,49,7.78,1,credit_card,2,56.78,5849,sao paulo,SP,relogios_presentes,50,578,3,250,16,2,20,watches_gifts,2,Light,Small,Light-Small
5e4aafed1eb7b023330c6085ea689f04,d65c32925d7e29eb440266a1eba9a10f,13289,vinhedo,SP,178dc9ffc66f1968787b253a9318cc29,delivered,2018-08-06 10:48:53,2018-08-06 11:05:11,2018-08-06 16:55:00,2018-08-07 19:38:24,2018-08-14 00:00:00,73066e6228715fab8cce88a21cb3913e,4,-,-,2018-08-08 00:00:00,2018-08-09 01:17:10,1,credit_card,4,241.51,1,d2c7a1e57b8f3e74095798f867334b36,6560211a19b47992c3666cc44a7e94c0,2018-08-08 11:05:11,49,1.39,1,credit_card,4,241.51,5849,sao paulo,SP,relogios_presentes,52,222,5,300,16,2,11,watches_gifts,1,Light,Small,Light-Small
5e4aafed1eb7b023330c6085ea689f04,d65c32925d7e29eb440266a1eba9a10f,13289,vinhedo,SP,178dc9ffc66f1968787b253a9318cc29,delivered,2018-08-06 10:48:53,2018-08-06 11:05:11,2018-08-06 16:55:00,2018-08-07 19:38:24,2018-08-14 00:00:00,73066e6228715fab8cce88a21cb3913e,4,-,-,2018-08-08 00:00:00,2018-08-09 01:17:10,1,credit_card,4,241.51,2,69523f67543ff9ea6b1a15858fb59b3b,6560211a19b47992c3666cc44a7e94c0,2018-08-08 11:05:11,58,1.38,1,credit_card,4,241.51,5849,sao paulo,SP,relogios_presentes,55,201,8,200,16,2,11,watches_gifts,1,Light,Small,Light-Small
5e4aafed1eb7b023330c6085ea689f04,d65c32925d7e29eb440266a1eba9a10f,13289,vinhedo,SP,178dc9ffc66f1968787b253a9318cc29,delivered,2018-08-06 10:48:53,2018-08-06 11:05:11,2018-08-06 16:55:00,2018-08-07 19:38:24,2018-08-14 00:00:00,73066e6228715fab8cce88a21cb3913e,4,-,-,2018-08-08 00:00:00,2018-08-09 01:17:10,1,credit_card,4,241.51,3,0bdd9a52d192d64770e33ae559512478,6560211a19b47992c3666cc44a7e94c0,2018-08-08 11:05:11,55,13.87,1,credit_card,4,241.51,5849,sao paulo,SP,relogios_presentes,55,324,5,250,16,2,20,watches_gifts,1,Light,Small,Light-Small
5e4aafed1eb7b023330c6085ea689f04,d65c32925d7e29eb440266a1eba9a10f,13289,vinhedo,SP,178dc9ffc66f1968787b253a9318cc29,delivered,2018-08-06 10:48:53,2018-08-06 11:05:11,2018-08-06 16:55:00,2018-08-07 19:38:24,2018-08-14 00:00:00,73066e6228715fab8cce88a21cb3913e,4,-,-,2018-08-08 00:00:00,2018-08-09 01:17:10,1,credit_card,4,241.51,4,060f0122cdc8f25db4a0d7359fdae7b0,6560211a19b47992c3666cc44a7e94c0,2018-08-08 11:05:11,49,13.87,1,credit_card,4,241.51,5849,sao paulo,SP,relogios_presentes,50,835,5,250,16,2,11,watches_gifts,1,Light,Small,Light-Small
bb3288e699de01779884fda1c43734d2,abc017d3113db8f1188effb0fdf80a76,15385,ilha solteira,SP,1f2b13f5168b0700a870188e1e72fb1f,delivered,2017-09-24 15:32:42,2017-09-24 15:50:20,2017-09-26 19:04:17,2017-10-04 12:47:36,2017-10-17 00:00:00,71f529ca41184f765cc82333ab77c9af,5,-,"O relógio é muito bonito, um pouco maior do q eu esperava, mas adorei assim mesmo.",2017-10-05 00:00:00,2017-10-05 17:01:05,1,credit_card,6,66.89,1,b01d34f6d2545269d348181768eca049,6560211a19b47992c3666cc44a7e94c0,2017-09-28 15:50:20,55,11.89,1,credit_card,6,66.89,5849,sao paulo,SP,relogios_presentes,59,112,2,150,16,2,11,watches_gifts,8,Light,Small,Light-Small
1d90534421125d032db6ec6697cf51b7,d9588223d0b523af12e4d1a01c9a774a,41620,salvador,BA,eaab306c6d995d32606b73651e619bc8,delivered,2018-07-26 02:35:52,2018-07-27 04:05:17,2018-07-27 11:40:00,2018-08-16 20:51:38,2018-08-14 00:00:00,5520789dbbe0e52208e6289f5f53cfc0,5,Não muito satisfeita.,"Gostei e chegou no prazo,mas ,ruim que eu não olhei que marca era o produto e me surpreendi pela qualidade. Pois pelo valor poderia ter uma qualidade melhor.",2018-08-17 00:00:00,2018-08-17 03:45:52,1,boleto,1,62.25,1,b84520a57891e7a8ae2c68741dcc7146,6560211a19b47992c3666cc44a7e94c0,2018-07-31 04:05:17,45,17.25,1,boleto,1,62.25,5849,sao paulo,SP,relogios_presentes,56,660,3,250,16,2,20,watches_gifts,20,Light,Small,Light-Small
ade3f0faef221a3b741b2e56face5c3c,c4817a6a08e1d6d902b3d84628999fad,31985,belo horizonte,MG,f43dce59f4547d6918c7b2360f27698f,delivered,2018-03-05 22:46:21,2018-03-05 22:55:35,2018-03-06 22:09:48,2018-03-09 01:46:21,2018-03-21 00:00:00,b502d245bff8c505edc3ecf56496c69c,3,-,-,2018-03-10 00:00:00,2018-03-19 02:05:05,1,credit_card,3,53.23,1,3a07f82957867a5eb477dc7f2f60c2aa,6560211a19b47992c3666cc44a7e94c0,2018-03-11 22:55:35,38,15.23,1,credit_card,3,53.23,5849,sao paulo,SP,relogios_presentes,53,179,4,250,16,2,11,watches_gifts,2,Light,Small,Light-Small
a6e436c7275245cf3b66a9d59fb2bac5,4fd7e1b87fbbe153fa6308e6c91364e7,5368,sao paulo,SP,2a2400e345f56a8e879743f0b45b6b09,delivered,2017-12-28 15:11:06,2017-12-28 15:27:29,2018-01-02 20:21:46,2018-01-04 23:22:37,2018-01-17 00:00:00,8709de21389cb25a12d6cde4a760bac6,5,-,-,2018-01-05 00:00:00,2018-01-11 02:35:09,1,credit_card,5,76.78,1,44d097d59e8430f88a67517cd0c4f865,6560211a19b47992c3666cc44a7e94c0,2018-01-04 15:27:29,69,7.78,1,credit_card,5,76.78,5849,sao paulo,SP,fashion_bolsas_e_acessorios,55,151,6,350,16,2,20,fashion_bags_accessories,2,Light,Small,Light-Small
ddf7eddfa863931d992313aa1b1ccf79,3a0eb98df6a9dd91b05ba93312f0dc95,1315,sao paulo,SP,38c08fbad68f49682733a8d83e997aa6,delivered,2017-10-01 00:19:04,2017-10-01 00:35:17,2017-10-02 18:18:16,2017-10-10 15:42:25,2017-10-18 00:00:00,c79eed73ecc3e8905d22c2baaf49e047,1,-,"Recebi o relógio e adorei,mas ele veio com defeito.Ponteiro quebrado😡",2017-10-11 00:00:00,2017-10-12 06:48:24,1,credit_card,1,52.78,1,b84520a57891e7a8ae2c68741dcc7146,6560211a19b47992c3666cc44a7e94c0,2017-10-05 00:35:17,45,7.78,1,credit_card,1,52.78,5849,sao paulo,SP,relogios_presentes,56,660,3,250,16,2,20,watches_gifts,8,Light,Small,Light-Small
536128be97bc69f3c3a34a4aed46f864,d77ba9214770b2d002fa0b2b4df6c3f0,98040,cruz alta,RS,e235ae899d4840a0711cbdf615ec3425,delivered,2017-07-25 21:05:59,2017-07-25 21:23:01,2017-07-26 17:36:32,2017-08-01 18:29:53,2017-08-18 00:00:00,8469689404375b69e0ebd70f10c09793,5,-,Otimo produto,2017-08-02 00:00:00,2017-08-10 22:00:16,1,credit_card,4,44.1,1,2136c70bbe723d338fab53da3c03e6dc,6560211a19b47992c3666cc44a7e94c0,2017-07-31 21:23:01,29,15.1,1,credit_card,4,44.1,5849,sao paulo,SP,relogios_presentes,55,167,3,200,16,2,11,watches_gifts,6,Light,Small,Light-Small
39b59b462888c0b541d1550612718ea0,cf038612c8729d1aae8d8199bf87b357,95920,boqueirao do leao,RS,c62a1e40bd0ccc29edbef8925947bb37,delivered,2017-12-20 19:03:32,2017-12-20 19:15:24,2017-12-21 21:37:23,2018-01-10 15:39:14,2018-01-26 00:00:00,63fc3caa0d6e16b08dfadb0e0e9c5369,3,-,-,2018-01-11 00:00:00,2018-01-11 18:16:17,1,credit_card,2,93.3,1,a92930c327948861c015c919a0bcb4a8,6560211a19b47992c3666cc44a7e94c0,2017-12-27 19:15:24,78,15.3,1,credit_card,2,93.3,5849,sao paulo,SP,relogios_presentes,59,319,4,250,16,2,20,watches_gifts,20,Light,Small,Light-Small
208abfb07a2f4c1de66445c9286f5c33,ca7b3c23d1c5f37c4af1b5079d0bfa02,74684,goiania,GO,061cc2095125b495f7221ed85a706c07,delivered,2018-04-13 19:43:09,2018-04-13 19:55:14,2018-04-16 23:07:37,2018-04-30 18:53:48,2018-05-08 00:00:00,2f4b87fb7180fcafa2484eb7fad7c93b,3,-,-,2018-05-01 00:00:00,2018-05-01 22:46:22,1,credit_card,3,70.27,1,aa8d88eb4b9cb38894e33fa624c4287f,6560211a19b47992c3666cc44a7e94c0,2018-04-19 19:55:14,55,15.27,1,credit_card,3,70.27,5849,sao paulo,SP,relogios_presentes,54,335,4,250,16,2,11,watches_gifts,14,Light,Small,Light-Small
fa603f159ab9a96a4d9ce9f3e45762e3,9d2165e3c2e565068ba7239f2db3bff4,12239,sao jose dos campos,SP,4144eb32a48743c5f18f443d704fbdb4,delivered,2018-07-09 20:10:46,2018-07-11 03:26:12,2018-07-11 13:42:00,2018-07-12 17:46:55,2018-07-18 00:00:00,9b7730cc23dc4d440943303b2e5fdde7,5,-,-,2018-07-13 00:00:00,2018-07-13 22:55:43,1,boleto,1,62.65,1,54716da70a63aba6d2edb21f14d75e31,6560211a19b47992c3666cc44a7e94c0,2018-07-13 03:26:12,55,7.65,1,boleto,1,62.65,5849,sao paulo,SP,relogios_presentes,57,160,3,250,16,2,11,watches_gifts,1,Light,Small,Light-Small
995a8d3ce0c9af3522916bd31f4305d7,32fac75226dbbce057b8a9f2a1b1997b,37925,piumhii,MG,1d37e36d44b7056e8d613a4214c9765b,delivered,2017-09-04 19:01:29,2017-09-06 03:04:28,2017-09-06 17:19:41,2017-09-12 21:32:59,2017-09-26 00:00:00,80ae241edf0e341c3be8d1e500d9083a,5,-,"Adorei , foi exatamente oque eu esperava.",2017-09-13 00:00:00,2017-09-16 09:25:53,1,boleto,1,104.37,1,dca8cbb1c9d8a2db0fbc0c36b8d1a7bc,6560211a19b47992c3666cc44a7e94c0,2017-09-13 03:04:28,89,15.37,1,boleto,1,104.37,5849,sao paulo,SP,audio,42,671,5,200,16,2,11,audio,6,Light,Small,Light-Small
0e3ff8d8ba3af6a46fdcaf5d884fccb6,95aaa16c1b45878b2bf84bca34869884,8750,mogi das cruzes,SP,ee85f19387464b0c9f70dfb6f5005a18,delivered,2017-08-14 06:48:13,2017-08-14 07:10:33,2017-08-14 18:07:58,2017-08-16 15:33:00,2017-08-25 00:00:00,5e9d0bdd1427e61197ed5c4be51beff2,5,-,"Estão de parabéns como sempre, o produto chega antes do prazo Obrigado ",2017-08-17 00:00:00,2017-08-17 21:06:05,1,credit_card,2,73.56,1,2136c70bbe723d338fab53da3c03e6dc,6560211a19b47992c3666cc44a7e94c0,2017-08-18 07:10:33,29,7.78,1,credit_card,2,73.56,5849,sao paulo,SP,relogios_presentes,55,167,3,200,16,2,11,watches_gifts,2,Light,Small,Light-Small
0e3ff8d8ba3af6a46fdcaf5d884fccb6,95aaa16c1b45878b2bf84bca34869884,8750,mogi das cruzes,SP,ee85f19387464b0c9f70dfb6f5005a18,delivered,2017-08-14 06:48:13,2017-08-14 07:10:33,2017-08-14 18:07:58,2017-08-16 15:33:00,2017-08-25 00:00:00,5e9d0bdd1427e61197ed5c4be51beff2,5,-,"Estão de parabéns como sempre, o produto chega antes do prazo Obrigado ",2017-08-17 00:00:00,2017-08-17 21:06:05,1,credit_card,2,73.56,2,2295c573e69974c45434ba00300189f4,6560211a19b47992c3666cc44a7e94c0,2017-08-18 07:10:33,29,7.78,1,credit_card,2,73.56,5849,sao paulo,SP,relogios_presentes,55,179,3,150,16,2,20,watches_gifts,2,Light,Small,Light-Small
